_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/6406d4f4-ea0e-5b65-8d64-102d020c2688,https://dealbook.nytimes.com/2010/03/25/schlumberger-taps-1-billion-deal-for-geoservices/,125,Business Day,2010-03-25T09:58:11+0000,Business,Schlumberger Taps $1 Billion Deal for Geoservices,"Schlumberger said Wednesday that it bought a French oil services company for $1.07 billion, The Associated Press reported.",
nyt://article/d3f3ca39-b318-53df-84ae-b5e8f644c334,https://mediadecoder.blogs.nytimes.com/2010/01/27/richard-wrights-estate-calls-google-book-settlement-grievously-flawed/,386,Business Day,2010-01-27T17:09:35+0000,Media,Richard Wright’s Estate Calls Google Book Settlement ‘Grievously Flawed’,The estate of the author Richard Wright has declared the Google Book Settlement to be “grievously flawed.”,
nyt://article/fdb27977-60e4-5397-addc-64c69a955ff8,https://green.blogs.nytimes.com/2010/01/12/energy-department-awards-187-million-for-development-of-efficient-cars-and-trucks/,354,Business Day,2010-01-12T14:45:37+0000,,Energy Department Awards $187 Million for Development of Efficient Cars and Trucks,"United States Energy Secretary Steven Chu announced the awards Monday, which will go to nine fuel-efficiency projects.",
nyt://article/c1b2c025-fb4d-56d2-8a31-0aacce36b74c,https://dealbook.nytimes.com/2010/02/23/top-legal-officer-stepping-aside-at-morgan-stanley/,755,Business Day,2010-02-23T20:58:04+0000,Business,Top Legal Officer Stepping Aside at Morgan Stanley,"Morgan Stanley said Tuesday that its chief legal officer, Gary G. Lynch, was stepping aside to concentrate on his duties as vice chairman in London, working with regulators overseas.",
nyt://article/d46603a5-563f-5285-9e4f-df26c029a5e6,https://dealbook.nytimes.com/2010/02/23/merrills-fickle-fancy/,378,Business Day,2010-02-23T09:38:09+0000,Business,Merrill’s Fickle Fancy?,"At least one legacy of the old Merrill Lynch is thriving at Bank of America, Breakingviews says: the kiss-off then embrace-back, Breakingviews says.",
nyt://article/07974c10-9cb6-5fc2-9bbe-0ee9928fb66c,https://dealbook.nytimes.com/2010/01/26/blair-inks-speaking-deal-with-lansdowne/,466,Business Day,2010-01-26T10:29:21+0000,Business,Blair Signs Speaking Deal With Lansdowne,"The British media are atwitter with the news that former Prime Minister Tony Blair is set to reap hundreds of thousands of pounds through a speaking contract with Lansdowne Partners, the U.K. hedge fund.",
nyt://article/0a4819b9-b77c-5a03-a7b4-5eb8b152e726,https://dealbook.nytimes.com/2010/03/09/s-e-c-accuses-ex-trader-of-taking-kickbacks/,263,Business Day,2010-03-09T22:31:31+0000,Business,S.E.C. Accuses Ex-Trader of Taking Kickbacks,"A former stock loan trader at Morgan Stanley and Bank of America in New York received well over $100,000 of cash kickbacks by steering orders to other brokerage firms, the Securities and Exchange Commission said in a lawsuit filed Tuesday.",
nyt://article/54bcecc3-1e18-5e93-ba45-1e78952ba362,https://dealbook.nytimes.com/2010/01/25/bank-of-china-mulls-hong-kong-offering/,149,Business Day,2010-01-25T07:55:43+0000,Business,Bank of China Mulls Hong Kong Offering,"Bank of China, planning a $5.9 billion convertible bond sale on the mainland, told analysts it may raise additional capital by selling new shares in Hong Kong.",
nyt://article/ef9a9768-a181-5769-9826-1ef7034776ad,https://dealbook.nytimes.com/2010/01/05/och-ziff-posts-gains-in-2009/,157,Business Day,2010-01-05T14:10:16+0000,Business,Och-Ziff Posts Gains in 2009,"Och-Ziff Capital Management, the publicly-traded hedge fund manager run by Daniel Och, said its flagship OZ Master Fund rose 1.1 percent in December to end the year up 23 percent.",
nyt://article/75507e6b-f7e9-5874-ba3a-ce0d3d065026,https://dealbook.nytimes.com/2010/01/30/the-race-is-on-to-develop-green-clean-technology/,885,Business Day,2010-01-30T17:08:32+0000,Business,"The Race Is On to Develop Green, Clean Technology","To top officials and business executives here at the World Economic Forum, Topic A this year was the race to develop greener, cleaner technology, which is emerging as one of the critical factors in reshaping the world economy.",
nyt://article/4a79c2fc-6305-54e5-a04b-cf94634bc29c,https://dealbook.nytimes.com/2010/01/05/tax-enforcers-intensify-focus-on-multinationals/,846,Business Day,2010-01-05T10:01:20+0000,Business,Tax Enforcers Intensify Focus on Multinationals,"Tax inspectors are intensifying their scrutiny of multinational businesses, specifically taking aim at an arcane area of international accounting called transfer pricing.",
nyt://article/faa55f74-30cc-5f92-a41d-bc18c9a3afee,https://mediadecoder.blogs.nytimes.com/2010/01/19/warwsj-new-book-pulls-back-blankets-on-murdochs-capture-of-the-journal/,1268,Business Day,2010-01-19T15:32:35+0000,Media,War@WSJ: New Book Pulls Back Blankets on Murdoch’s Capture of The Journal,New book by former Journal media writer goes deep behind the scenes of the Murdoch acquisition of The Wall Street Journal.,
nyt://article/5533d973-47d2-5810-965e-9289038409fc,https://mediadecoder.blogs.nytimes.com/2010/03/23/speed-read-for-tuesday-march-23/,110,Business Day,2010-03-23T11:29:13+0000,Media,"Speed Read for Tuesday, March 23","Speed Read for Tuesday, March 23",
nyt://article/ac3a82c1-a6f3-5b92-928f-a9984139c8cf,https://dealbook.nytimes.com/2010/01/26/new-castle-executive-to-plead-guilty-in-galleon-case/,342,Business Day,2010-01-26T20:56:07+0000,,New Castle Exec to Plead Guilty in Galleon Case,"Prosecutors in the insider trading case surrounding the Galleon Group told a federal judge Tuesday that Mark Kurland, a co-founder of New Castle Funds, had waived an indictment, an indication he intends to plead guilty in the case.",
nyt://article/b1a68594-bbed-50f7-8e9a-363bb57afd39,https://dealbook.nytimes.com/2010/03/17/schapiro-says-s-e-c-is-looking-beyond-lehman/,450,Business Day,2010-03-17T19:06:17+0000,Business,Schapiro Says S.E.C. Is Looking Beyond Lehman,"Mary L. Schapiro, the chairwoman of the Securities and Exchange Commission, confirmed Wednesday that the agency was investigating several companies’ actions in the run-up to the financial crisis of 2008.",
nyt://article/530fb13e-ab4d-5cac-bba3-5080f54bd774,https://dealbook.nytimes.com/2010/01/13/wall-st-pay-is-a-focus-of-many-in-washington/,801,Business Day,2010-01-13T07:30:25+0000,Business,Wall Street Pay Is a Focus of Many in Washington,"Washington officials are waging pointed, if calculated, assaults on the billions of dollars in bonuses that banks are preparing to mete out — and, in many cases, hoping to turn the politics of pay to their advantage.",
nyt://article/4ef88be2-8902-5eac-b0f7-969e7b8b3739,https://dealbook.nytimes.com/2010/03/22/greenberg-to-sell-a-i-g-shares-to-ubs/,92,Business Day,2010-03-22T07:21:18+0000,Business,Greenberg to Sell A.I.G. Shares to UBS,"The former chief executive of American International Group, Maurice Greenberg, reached a deal to sell most of the shares he holds in the insurer to a unit of Swiss bank UBS.",
nyt://article/0f9ad5ee-38b8-5a86-8188-6e53c3acd2d6,https://dealbook.nytimes.com/2010/03/11/tarp-panel-finds-fault-with-gmac-bailouts/,628,Business Day,2010-03-11T09:06:46+0000,Business,TARP Panel Finds Fault With GMAC Bailouts,"A Congressional panel, in a report to be released Thursday, questioned the need for the Treasury Department’s $17.2 billion bailout of GMAC as the company dealt with the collapsing mortgage market in 2008 and 2009.",
nyt://article/8de1fb29-9213-5f01-bc1f-776d8be0dbea,https://bucks.blogs.nytimes.com/2010/01/04/monday-reading-10/,279,Your Money,2010-01-04T15:05:19+0000,,Monday Reading,"Why cable fees are going up, the industry effort to make digital video downloads as portable as DVDs and other consumer-focused items from Monday’s Times.",
nyt://article/54110ae5-8231-5c4d-9a54-d0ee1ea91d2b,https://dealbook.nytimes.com/2010/01/27/rusal-shares-slide-in-hong-kong-debut/,270,Business Day,2010-01-27T09:00:45+0000,Business,Rusal Shares Slide in Hong Kong Debut,"Shares in Rusal, the Russian aluminum giant, fell 9 percent in their landmark trading debut in Hong Kong on Wednesday, weighed down by a broad market slump that has seen many of the world’s leading stock indexes fall.",
nyt://article/c426d0d6-3964-5f5e-b9f0-ea3ffc6e8ccd,https://bits.blogs.nytimes.com/2010/03/04/tripit-raises-money-to-manage-itineraries/,397,Technology,2010-03-04T12:34:10+0000,Business,TripIt Raises Money to Manage Itineraries,"TripIt, a Web and mobile travel planning service, has raised $7 million in venture capital.",
nyt://article/e4e879b9-7dfe-5b6a-a957-b2e5ea7c1c0d,https://dealbook.nytimes.com/2010/02/01/hca-to-pay-pe-owners-175-billion-dividend/,190,Business Day,2010-02-01T09:59:12+0000,Business,HCA to Pay Its Owners $1.75 Billion Dividend,HCA’s private equity owners must be feeling a bit richer after the hospital operator said Friday that it would be paying them a $1.75 billion dividend.,
nyt://article/15b540a6-acdf-5795-903f-dc805e29b7f2,https://dealbook.nytimes.com/2010/03/10/airport-built-its-time-to-see-if-the-traffic-comes/,1229,Business Day,2010-03-10T10:19:39+0000,Business,"Airport Built, It’s Time to See if the Traffic Comes","Northwest Florida Beaches International, the first new international airport in the United States in more than decade, is also noteworthy because it is perhaps more of a real estate project than an effort to address a pressing transportation problem, The New York Times writes.",
nyt://article/92a5079b-5d42-5228-91e3-f17cc0f983d2,https://dealbook.nytimes.com/2010/02/11/programmer-indicted-in-goldman-code-theft-case/,388,Business Day,2010-02-11T21:49:26+0000,Business,Programmer Indicted in Goldman Code Theft Case,"Federal prosecutors said that Sergey Aleynikov, a former computer programmer at Goldman Sachs, had been indicted on charges that he stole proprietary software that the firm uses to make rapid-fire trades.",
nyt://article/491b56c6-6df3-5eb0-bc01-a590b2ce210c,https://dealbook.nytimes.com/2010/01/08/former-homestore-chief-to-admit-fraud-conspiracy/,323,Business Day,2010-01-08T10:12:18+0000,Business,Former Homestore Chief to Admit Fraud Conspiracy,The former chairman and chief executive of Homestore.com on Thursday agreed to plead guilty to conspiring to commit securities fraud in a scheme to inflate the company’s revenue to win over Wall Street analysts.,
nyt://article/e19bb6d1-5b93-5a15-8bc0-828e62bdedd7,https://dealbook.nytimes.com/2010/03/04/cautious-steps-expected-on-bank-liquidity-in-europe/,593,Business Day,2010-03-04T08:17:10+0000,Business,Cautious Steps Expected on Bank Liquidity in Europe,"The European Central Bank is likely to outline additional steps on Thursday to siphon off more of the huge amounts of cash it provided to banks during the financial crisis, while carefully trying to avoid upsetting the still-fragile system and economic recovery.",
nyt://article/5df343dc-6a0b-5e7a-a2e0-b71dc970b551,https://dealbook.nytimes.com/2010/01/12/goldman-executive-discloses-conflicts-policy/,527,Business Day,2010-01-12T16:30:31+0000,Business,Goldman Acknowledges Conflicts With Clients,"A senior Goldman Sachs executive sent an e-mail to clients on Tuesday disclosing that firm’s Fundamental Strategies Group, which often generates trading ideas, may have shared those investment strategies with the firm’s proprietary trading group or some clients before sharing them with others.",
nyt://article/d87bb8e6-9b37-5d79-877d-9b92c9c13391,https://mediadecoder.blogs.nytimes.com/2010/01/07/fox-drops-little-genius-premiere/,270,Business Day,2010-01-07T23:25:13+0000,Media,Fox Drops ‘Little Genius’ Premiere,"Fox will not broadcast episodes of a new quiz show featuring children, which was scheduled to have its debut next week.",
nyt://article/3cb959ef-7fcc-55b2-aeb4-ab8b3566c723,https://dealbook.nytimes.com/2010/02/08/brokerage-hopes-for-25-billion-in-shanghai-ipo/,163,Business Day,2010-02-08T06:27:04+0000,Business,Brokerage Hopes for $2.5 Billion in Shanghai I.P.O.,"Huatai Securities plans to raise as much as $2.5 billion in an initial share sale in Shanghai, where two companies that went public in the past month fell on their first trading day.",
nyt://article/49e49501-e527-5953-8324-0a47baa3bc9f,https://economix.blogs.nytimes.com/2010/03/01/whats-your-ideal-job/,261,Business Day,2010-03-01T23:02:24+0000,Business,What’s Your Ideal Job?,"What’s your ideal job? If you’re like most employed Americans, it’s the one you already have.",
nyt://article/e538d059-2198-5e17-bcae-d2d017c63d95,https://rendezvous.blogs.nytimes.com/2010/02/23/ferraris-armchair-critic/,329,World,2010-02-23T16:11:35+0000,,Ferrari’s Armchair Critic,Ferrari publishes scathing criticism of the state of Formula One less than a month before the season starts.,
nyt://article/39333299-6c42-5b7e-8063-23111b6b70d2,https://dealbook.nytimes.com/2010/01/20/ibms-national-security-play/,374,Business Day,2010-01-20T22:48:19+0000,Business,I.B.M.’s National Security Play,"I.B.M.’s purchase of a private consulting business may look humdrum at first glance, but it actually helps move the company into providing exotic services to the intelligence and military sectors — and yields a handsome payday for a defense-focused buyout firm.",
nyt://article/f38bb094-0365-5ddf-adff-82b0036daa59,https://dealbook.nytimes.com/2010/02/24/carlyle-starts-new-yuan-fund-in-china/,607,Business Day,2010-02-24T08:40:58+0000,Business,Carlyle Starts Renminbi Fund in China,"Carlyle Group, the U.S. buyout giant, will partner with Fosun International, China’s largest non-state-owned conglomerate, to launch a yuan-denominated private equity fund, Fosun said.",
nyt://article/df816ee5-c6e1-5c0d-84aa-15f2501183cf,https://boss.blogs.nytimes.com/2010/02/27/s-b-a-stimulus-extension-lives-then-dies-in-congress/,198,Business Day,2010-02-27T12:54:01+0000,Business,"S.B.A. Stimulus Extension Lives, Then Dies, in Congress","The bill appeared ready to sail through the Senate without a formal vote, until Jim Bunning, of Kentucky, objected.",
nyt://article/917e7527-7814-5947-b71d-113fd0c4eebe,https://bits.blogs.nytimes.com/2010/03/18/what-were-reading-hacked-cars-and-e-books-for-the-mac/,232,Technology,2010-03-18T22:24:09+0000,Business,What We’re Reading: Hacked Cars and E-Books for the Mac,"Thursday’s roundup of tech gems includes a hacker who disabled 100 cars in Texas, Apple’s coming social networking service and a start-up that helps people find nonprofits.",
